price,surface,localisation,description,nombre_pieces,rue,link,labels_predicted
21602.0,617.0, Paris 13ème (75),"A proximité immédiate du métro et du boulevard périphérique, dans un immeuble de bonne facture en bon état, à louer une surface de bureaux au 2ème étage de 617 m²
CARACTERISTIQUES DE L'OFFRE :
Au pied du métro Porte d'Italie
Plateau entièrement décloisonnable
Surface d'environ 617 m²
2ème étage avec batterie d'ascenseurs
Hotesse d'accueil
Surface flexible
Climatisation réversible
34 places de parking disponibles
Terrasse accessible
Salles de réunion équipées et mutualisées disponibles
Possibilité PMR et ERP
Autres plateaux disponibles dans l'immeuble
CONDITIONS :&nbsp; Type de bail : Bail commercia…",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-45873518.html,0
21602.0,617.0, Paris 13ème (75),"Vue dégagée - A proximité immédiate du métro et du boulevard périphérique, dans un immeuble de bonne facture en bon état, à louer une surface de bureaux au 4ème étage de 617 m²
CARACTERISTIQUES DE L'OFFRE :
Au pied du métro Porte d'Italie
Plateau entièrement décloisonnable
Surface d'environ 617 m²
4ème étage avec batterie d'ascenseurs
Hotesse d'accueil
Surface flexible
Climatisation réversible
34 places de parking disponibles
Terrasse accessible
Salles de réunion équipées et mutualisées disponibles
Possibilité PMR et ERP
Autres plateaux disponibles dans l'immeuble
CONDITIONS :&nbsp; Type de bail : …",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-45873516.html,0
21602.0,617.0, Paris 13ème (75),"Vue dégagée - A proximité immédiate du métro et du boulevard périphérique, dans un immeuble de bonne facture en bon état, à louer une surface de bureaux au 5ème étage de 617 m²
CARACTERISTIQUES DE L'OFFRE :
Au pied du métro Porte d'Italie
Plateau entièrement décloisonnable
Surface d'environ 617 m²
5ème étage avec batterie d'ascenseurs
Hotesse d'accueil
Surface flexible
Climatisation réversible
34 places de parking disponibles
Terrasse accessible
Salles de réunion équipées et mutualisées disponibles
Possibilité PMR et ERP
Autres plateaux disponibles dans l'immeuble
CONDITIONS :&nbsp; Type de bail : …",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-45873506.html,0
6238.0,231.0, Paris 8ème (75),"Entre le Parc Monceau et la Gare Saint Lazare, à louer dans un immeuble Haussmannien avec parties communes de standing, bureaux d'une surface de 231m² situés en RDC et sous-sol entièrement rénovés avec verrière et terrasse privative.
CARACTERISTIQUES DE L'OFFRE
A toute proximité du métro Miromesnil
Surface d'environ 231 m²
Accueil commun
Au RDC
1 salle de réunion donnant sur une terrasse privative
Sanitaire
Cuisine
Au sous-sol
1 grand open-space sous verrière
1 bureau
2 sanitaires
Douche
Espace stockage (possibilité d'installer une cuisine)
Ascenseur reliant les 2 plateaux
Facilement recloison…",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-47672732.html,1
25000.0,240.0, Paris 8ème (75),"Situé a proximité du Parc Monceau, dans le quartier résidentiel et familial du 8ème arrondissement, Engel &amp; Völkers vous propose la location d'un appartement meublé de 240m², 7 pièces au 4ème étage avec ascenseur d'un bel immeuble haussmannien.

Cet appartement se compose d'une magnifique entrée avec dégagement en marbre, donnant sur un double séjour avec une très belle hauteur sous plafond, moulure et dorures d'origines, d'une grande cuisine dinatoire aménagée et séparée,

La partie nuit se compose de quatre chambres et de quatre salles d'eau, un parking complète ce bien. 

DPE : A
Loyer 24 2…",7,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-47412484.html,2
9112.0,390.0, Paris 15ème (75),"Tour Montparnasse, à louer au 7ème étage une surface de bureaux climatisée 390m² avec vue paranomique sur Paris&nbsp; CARACTERISTIQUES DE L'OFFRE :&nbsp;
Configuration mixte&nbsp;
Cloisonnement de très bonne qualité&nbsp;
Climatisation réversible&nbsp;
Ascenseur et monte-charge&nbsp;
Hôtesse d'acceuil 24/24 et PC de sécurité
Fibre optique&nbsp;
Parking intérieur&nbsp;
CONDITIONS FINANCIERES :&nbsp;
Bail: dérogatoire de 12 à 24 mois
Disponibilité : immédiate&nbsp;&nbsp;
&nbsp; Prestations : Accès sécurisé;accueil;Air conditionné;Fibre optique",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-46442352.html,1
5612.0,240.0, Paris 15ème (75),"Métro Montparnasse Bienvenue, dans la Tour Montparnasse, un immeuble de standing de verre, à louer une surface de bureaux de 240m² en bon état au 5ème étage avec de nombreuses possibilités d'aménagements : cloisonnés, mixte ou en open-space.
Restaurant inter-entreprises, ascenseurs, monte charge, contrôle d'accès, hôtesse d'accueil, possibilité de place de parkings. Restaurant panoramique au 56ème étage.&nbsp;Bail: dérogatoire jusqu'au 31/12/2022. Disponible de suite. Prestations : Ascenseur;Hôtesse d'accueil;Parking;Monte charge",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-48454378.html,1
18000.0,230.0, Paris 16ème (75),"Splendide appartement de 230 m² entièrement rénové avec goût. Ce bien traversant est situé au troisième étage et offre une très belle luminosité. L'appartement est composé d'une entrée, d'une double réception, de 4 chambres, dont une master room équipé d'une belle salle de douche avec toilettes, d'une cuisine parfaitement équipée séparé, d'un espace douche et lavabos et de toilettes séparés. Présence du charme de l'ancien avec parquets, moulures et cheminée. Une cave complète ce bien.

Loyer mensuel : 18 000 EUROS

Honoraires agence : 12% annuels HT",5,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-48703728.html,0
28475.0,551.0, Paris 8ème (75),"Consult'im vous propose à proximité du métro Liège et Place de clichy, dans un immeuble fonctionnel à toute proximité de la gare Saint-Lazare, une surface de bureaux à louer au 2ème étage avec ascenseur composée de plateaux fonctionnels, aménagée en open-space et bureaux cloisonnés rénovés, ainsi que d'une grande cuisine.
Accès sécurisé, hall d'accueil, ascenseurs, goulottes périphériques, et climatisation, sanitaires.
Parking en sus.
Bail commercial 3/6/9 ans - disponibilité immédiate. Prestations : Ascenseur;Contrôle d'accès;ERP possible;Faux plafond;Fibre optique;Parking;Sanitaires;Climatis…",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-43637426.html,2
30000.0,690.0, Paris 17ème (75),Grand Local aux normes ERP pouvant recevoir une activité libérale ou data center. Surface totale de 690 M²  repartie comme suit 360 M² en RDC et 330 M² en partie basse. Loyer HT HC Possibilité de parking,-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-48642566.html,2
14807.0,413.0, Paris 17ème (75),"Consult'im vous propose dans un bel immeuble moderne de standing et des parties communes de qualité, à louer une surface de bureaux lumineuse et traversante de 413m² située au 3ème étage avec peu de contraintes porteuses et pouvant être facilement recloisonnée.
CARACTERISTIQUES DE L'OFFRE &nbsp;:
Lumineux
PC sécurité
Restauration bon local
Terasse
Parking en sous-sol
Open space
Cloisonnable facilement
Vue dégagée
Double batterie d'ascenseurs
Signalétique business
Archive en sous-sol
CONDITIONS &nbsp;:&nbsp;
Bail&nbsp;: 3-6-9 ans
Disponiblité : Après accord
&nbsp; Prestations : Ascenseur;Hall d'accueil;Hôtesse d'accuei…",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-49298520.html,0
8406.0,224.0, Paris 14ème (75),"A proximité de la gare Montparnasse, donnant sur une belle place, dans un immeuble moderne, à louer une surface au RDC de plain pied.
CARACTERISTIQUES DE L'OFFRE :
Métro Montparnasse
1 très grand open space, 3 salles de réunion, 1 bureau individuel, 1 cuisine équipée et 2 sanitaires.
Très peu de contraintes porteuses. Grandes fenêtres sur rue.
surface d'environ 224 m².
CONDITIONS :
Type de bail: Bail 3/6/9 ans
Loyer bureaux: 450 €/m²/an HT HC
Disponibilité: Immédiate Prestations : Accès PMR;Câblage informatique;Double accès;ERP possible;Parties communes de bon standing;PC sécurité;Climatisatio…",-1,Rue Surface,https://immobilier.lefigaro.fr/annonces/annonce-47097738.html,1
10159.0,420.0, Paris 15ème (75),"A proximité de la Gare Montparnasse, dans le 15ème arrondissement à sous-louer un beau plateau de 420m2 très lumineux au 20ème étage avec ascenseur. Possibilité de mise à disposition du mobilier qualitatif. L'étage bénéficie d’une très belle vue parisienne, et l’immeuble de nombreux services (hôtesses d’accueil, restaurant inter-entreprises..) Possibilité de mise à disposition du mobilier. Accueil, gardien, ascenseur,RIE, faux plafonds, climatisation. Parkings 3 emplacements en sous-sol (1400€/an/U). Disponible de suite. Prestations : Accès PMR;Ascenseur;Baie de brassage;Câblage CAT6;Contrôle …",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-44015158.html,1
20712.0,355.0, Paris 10ème (75),"Métro Strasbourg Saint Denis, dans un sublime immeuble Art Déco, à louer bureaux au 5ème étage avec ascenseur se composant d'un plateau en full open space de 365m².
Parquet, belle hauteur sous plafond, plinthes périphériques,&nbsp; contrôle d'accès, gardien.
Possibilité local d'archives en suppl.
Bail 3/6/9 ans&nbsp;&nbsp;
Disponible en Octobre 2022. Prestations : Ascenseur;Contrôle d'accès;Interphone;Parquet;Parties communes de bon standing;Belle hauteur sous plafond",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-48454374.html,0
13216.0,350.0, Paris 10ème (75),"Consult'im vous propose au Métro Strasbourg Saint Denis, dans un très bel immeuble Classé d'Art Déco, à louer des bureaux de 350m² en RDC et sous-sol avec un accès indépendant.&nbsp;Les locaux se compose d'un RDC de 123m² et d'un sous-sol en accès direct via Monte-Charge ou escalier de 227 m².
CARACTERISTIQUES DE L'OFFRE&nbsp;:
hauteur de plafond de plus 4 m
PMR-able, ERP-able
Flexibilité d'aménagement
Cablâge informatique
Fibre optique
Chauffage collectif
Monte charge
Cuisine équipée
CONDITIONS PARTICULIERES :&nbsp; Bail &nbsp;: 3-6-9 ans
Disponibilité : Après accord
&nbsp; Prestations : Accès indépendant;bel escalie…",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-49384130.html,1
9600.0,251.0, Paris 8ème (75),"Parc Monceau, Boulevard Malesherbes, au dernier étage par ascenseur d'un immeuble fin XIXème aux parties communes flatteuses avec gardien, un joli appartement de réception meublé. Il propose une galerie d'entrée, une grande réception avec vue dégagée sans vis à vis, une salle à manger, un petit salon, un bureau, trois chambres, dont une suite parentale. L'appartement dispose d'une cuisine indépendante équipée et son arrière cuisine avec buanderie et accès de service. Possibilité de chambre de service en plus. L'appartement dispose d'une grande salle de bains avec douche et baignoire, deux sall…",7,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-47975512.html,1
8443.0,225.0, Paris 8ème (75),"Au coeur du QCA, à deux pas du métro et dans un immeuble haussmannien de bon standing avec parties communes de qualité, à louer bureaux livrés rénovés câblés et climatisés situés au 6ème étage avec ascenseur CARACTERISTIQUES DE L'OFFRE :
A toute proximité du métro Miromenil
Locaux rénovés, cablés et climatisés
Surface d'environ 225m²
Accueil
2 open spaces
2 bureaux
Local technique
Cuisine
Bloc sanitaires
Beaux volumes
Calme et lumineux, vue dégagée sur les toits de Paris
Fibre
CONDITIONS FINANCIERES :&nbsp; Type de bail : Bail dérogatoire
Loyer bureaux &nbsp;: 450 €/m²/an HT HC
Disponibilité immédiate P…",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-45511800.html,1
11558.0,220.0, Paris 8ème (75),"En plein coeur du QCA, dans un bel immeuble d'angle de standing, à louer locaux lumineux sur parquet au 2ème étage avec ascenseur
CARACTERISTIQUES DE L'OFFRE :
A toute proximité du métro Miromesnil
Locaux en bon état
Parquet
Moulures
Cheminées
Surface d'environ 220 m²
Entrée
10 bureaux
Cuisine
Double sanitaires
2ème étage avec ascenseur
Gardienne
CONDITIONS :&nbsp; Type de bail : Bail commercial 3/6/9 ans Loyer bureaux &nbsp;: 630€/m²/an HT HC
&nbsp; Prestations : Ascenseur;Câblage CAT6;Câblage informatique;Digicode;Gardien;Interphone;Parquet;Moulures;Plinthes périphériques",22,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-46019510.html,1
11303.0,280.0, Paris 2ème (75),"iad France - Hector Galloula ( <button>contactez l’annonceur</button>) vous propose : PARIS 2EME, rue des Jeuneurs dans un immeuble PDT, local commercial de 137m² environ au rez de chaussée et 143m² environ au sous-sol directement accessible par le magasin. Bonne hauteur sous plafond. Le métro Bonne Nouvelle est à 3minutes.

  Le bien associé à cette annonce est non soumis au DPE. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Hector Galloula (ID 1265), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce …",-1,Rue des Jeuneurs,https://immobilier.lefigaro.fr/annonces/annonce-49062286.html,1
9850.0,264.06, Paris 3ème (75),"VISITE VIRTUELLE EN LIGNE - Paris 3ème Réaumur Sébastopol - Boulevard Sébastopol - 4ème étage avec ascenseur - Bureaux composés de 9 bureaux, débarras, salle d'archives, plusieurs sanitaires, cuisine et salle de repos et balcon. 7 bureaux donnant sur le boulevard, les autres sur cour. Double vitrage.  Exposé ouest - Disponible en fin d'année 2022. DPE réalisé le 20 septembre 2022 - Etiquette C - Consommation annuelle d'énergie estimée à 10424euros/an.  Honoraires à charge du preneur : 36600euros dont 900euros de frais d'acte et 420euros d'état des lieux.",21,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-47965994.html,1
5822.0,249.0, Paris 15ème (75),"Vue sur la Tour Eiffeil, au coeur de la célèbre Tour Montparnasse, des bureaux à louer de 249m²&nbsp;
CARACTERISTIQUES DE L'OFFRE :
A toute proximité des transports
Une surface au 5ème étage&nbsp;
En bon état
Open space et plusieurs bureaux&nbsp;
Espace flexible
Calmes et lumineux
Places de parking en sus
CONDITIONS : Type de bail : Bail dérogatoire de&nbsp;12 à 24 mois
Loyer bureaux : 280€/m²/an HT HC
Charges : 140€/m²/an
Disponibilité : Immédiate
&nbsp; Prestations : Ascenseur;Hôtesse d'accueil;Parking;Monte charge",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-44349542.html,1
6942.0,297.0, Paris 15ème (75),"Au coeur de la célèbre Tour Montparnasse, des bureaux à louer de 297m²&nbsp;
CARACTERISTIQUES DE L'OFFRE :
A toute proximité des transports
Une surface au 5ème étage&nbsp;
En bon état
6 bureaux, 2 grands bureaux et 2 grandes salles de réunion
Calmes et lumineux
Places de parking en sus
CONDITIONS : Type de bail : Bail dérogatoire de&nbsp;12 à 24 mois
Loyer bureaux : 280€/m²/an HT HC
Charges : 140€/m²/an
Disponibilité : Immédiate
&nbsp; Prestations : Ascenseur;Hôtesse d'accueil;Parking;Monte charge",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-44322558.html,1
20634.0,330.0, Paris 3ème (75),"SITUÉE ENTRE LE MUSÉE DES ARTS ET MÉTIERS ET DU CENTRE GEORGES POMPIDOU, DANS LE QUARTIER DU MARAIS.
3 boutiques réunies (éventuellement divisibles) d'une surface de 330m2 en RDC au total.
Hauteur sous plafond de 4m.
Façade de 60m.
Disponibilité: 1er Février 2023
Accessible par le métro Arts et métiers et le métro Temple.
Ce bien vous est présenté par le cabinet KORN IMMOBILIER COMMERCIAL
 DPE manquant Ce bien vous est proposé par un agent commercial. Nos honoraires : https://files.netty.immo/file/lutetia/8241/8VL48/tableau_recapitulatif_des_honoraires1.pdf 

Votre conseiller KORN IMMOBILIER C…",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-49053976.html,0
5600.0,220.0, Paris 17ème (75),"PARIS 17EME WAGRAM Dans un bel immeuble Haussmannienn de standing un appartement familial de 220m² au 5eme étage avec ascenseur, il  est composé d'une galerie d'entrée, un grand double séjour sans vis à vis donnant sur un balcon filant, cinq chambres dont une en duplex, trois salles de bains, une belle cuisine dinatoire.

Belles prestations.

Digicode interphone et gardien.

Libre.

Contact <button>contactez l’annonceur</button>.",7,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-35200889.html,1
9400.0,240.0, Paris 8ème (75),"Rue de la Pépinière, dans un très bel Immeuble en pierre de taille au 5ème avec ascenseur, bureaux composés de : 
 Entrée - accueil, 7 bureaux, 1 salle de réunion, 1 local technique, 2 sanitaires. Câblage informatique. Moquette au sol. BALCON Filant.
 D'autres surfaces possibles, se renseigner auprès d'AXIMMO Paris 9.
 Proximité commerces et transports.
 Bail 3/6/9 ans. Non assujetti à la TVA ni à la CRL.",-1,Rue de la Pépinière,https://immobilier.lefigaro.fr/annonces/annonce-49243454.html,1
21602.0,617.0, Paris 13ème (75),"A proximité immédiate du métro et du boulevard périphérique, dans un immeuble de bonne facture en bon état, à louer une surface de bureaux au 3ème étage de 617 m²
CARACTERISTIQUES DE L'OFFRE :
Au pied du métro Porte d'Italie
Plateau entièrement décloisonnable
Surface d'environ 617 m²
3ème étage avec batterie d'ascenseurs
Hotesse d'accueil
Surface flexible
Climatisation réversible
34 places de parking disponibles
Terrasse accessible
Salles de réunion équipées et mutualisées disponibles
Possibilité PMR et ERP
Autres plateaux disponibles dans l'immeuble
CONDITIONS :&nbsp; Type de bail : Bail commercia…",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-45873512.html,0
9005.0,225.0, Paris 8ème (75),"Au coeur du QCA, à deux pas du métro et dans un immeuble haussmannien de bon standing avec parties communes de qualité, à louer bureaux livrés rénovés câblés et climatisés d'une surface de 225m² situés au 6ème étage avec ascenseur CARACTERISTIQUES DE L'OFFRE :
A toute proximité du métro Miromenil
Locaux rénovés, cablés et climatisés
Surface d'environ 225m²
Accueil
2 open spaces
2 bureaux
Local technique
Cuisine
Bloc sanitaires
Beaux volumes
Calme et lumineux, vue dégagée sur les toits de Paris
Fibre
CONDITIONS FINANCIERES :&nbsp; Type de bail : Bail commercial 3/6/9 ans Loyer bureaux &nbsp;: 480 €/m²/an…",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-47097924.html,1
8500.0,211.0, Paris 12ème (75),"Proche Nation, Consult'im vous propose en location pure une boutique de 211m² de plain pied, idéal pour une activité de stockage, Showroom.&nbsp;
Belle vérriere apportant de la lumière naturelle ainsi qu'une vitrine de 5m linéaire ainsi qu'un accès indépendant sur la rue. Toute activité sauf restauration avec extraction. Garanties demandées
Disponible rapidement après accord. Cession 50 000€ Négociable.
Bail 3/6/9 ans. Prestations : Verrière;Vitrine;sous sol",-1,Rue Toute,https://immobilier.lefigaro.fr/annonces/annonce-44661784.html,1
11476.0,221.53, Paris 7ème (75),"Ligne directe : <button>contactez l’annonceur</button>  PARIS 7 - Rue de Grenelle - PHOTOS A VENIR Au sein d'une copropriété sécurisée avec gardien, grand local de type bureau de 221.53 m² se composant d'une salle d'attente, une cuisine ouverte, huit bureaux, une salle de serveurs, deux cabinets de toilettes Local disponible immédiatement",-1,Rue de Grenelle,https://immobilier.lefigaro.fr/annonces/annonce-45469536.html,1
16000.0,320.0, Paris 8ème (75),"PARIS 8ème à deux pas du BRISTOL, BUREAUX A LOUER de grand standing rue de Penthièvre métro Miromesnil. A louer vide bureaux de 320 m² au 1er étage avec ascenseur, dix pièces, grand standing, parquet, moulures, cheminée, coin cuisine, deux WC une douche. Bail 3/6/9 loyer annuel 192.000 euros TTC et 15% de charges forfaitaires. Digicode, gardien, ascenseur.",-1,Rue de Penthièvre,https://immobilier.lefigaro.fr/annonces/annonce-39518565.html,0
28350.0,650.0, Paris 4ème (75),"PARIS 04 BEAUBOURG A LOUER LOCAL COMMERCIAL TOUT COMMERCE TRAVERSANT 650M² DIVISIBLES EMPLACEMENT N°1. Laurent THIERY vous propose à la LOCATION ce LOCAL COMMERCIAL TOUT COMMERCE de 650m², situé dans le quartier très dynamique de BEAUBOURG, à proximité du CENTRE GEORGES POMPIDOU, au coeur du 4ème arrondissement de Paris. GROS FLUX PIETONS DEVANT LA VITRINE. BELLE VISIBILITE. Surface répartie en 3 niveaux, dont 260M² en RDC et une partie du s/sol en ERP. HSP : entre 2,25 et 3,50m. Conduit de cheminée. Travaux à prévoir. Bail 3/6/9. Loyer demandé : 28.350 euros HT HC/mois. Dépôt de garantie : 3 …",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-49549594.html,2
22903.0,775.99, Paris 17ème (75),"Au sein de ce quartier dynamique du 17ème arrondissement de Paris, à proximité de la place WAGRAM, nous vous proposons à la location, des locaux fonctionnels et lumineux d'une surface de 775.99m2  Cet immeuble indépendant en R+4 avec accès indépendant sécurisé, est organisé en plusieurs plateaux traversants,  Flexibilité d'aménagement.  Immeuble indépendant  en R+4 - Accès indépendant sécurisé - Plateaux de bureaux au RDC, 1er , 2ème étage, 3ème  - Grande salle de réunion  - Flexibilité d'aménagement - Raccordement à la fibre - Archives et cuisine au sous-sol - Terrasse   caution bancaire de 1…",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-46485136.html,2
11661.0,222.0, Paris 9ème (75),"Métro Le Peletier, dans un immeuble de bon standing, à louer une surface de bureaux de 222m² au 5ème étage, aménagée en mix open-spaces et bureaux cloisonnés avec des sanitaires.
Contrôle d'accès, ascenseur, climatisation.
Bail : 3/6/9 ans - Disponibilité immédiate Prestations : Accès PMR;Accès sécurisé;Ascenseur;Bureaux cloisonnés;cablage informatique;Espace Ouvert;Hôtesse d'accueil;Parking à proximité;Parquet;Sanitaires;Baie de brassage;Climatisation",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-48821518.html,1
29387.0,1102.0, Paris 14ème (75),"Consult'im vous propose à toute proximité d'Alésia, à louer, un immeuble indépendant de bureaux en R+6 de 1102m² . Les locaux sont lumineux et flexibles en termes d’aménagement.
Jardin privatif de 260 m².&nbsp;Contrôle d’accès, chauffage immeuble gaz, accès privatif sur rue, faux plafond, câblage informatique, fibre optique.&nbsp;
Bail&nbsp;: commercial 3-6-9 ans.
Disponible : Mai 2022
A VISITER RAPIDEMENT !
Régime CRL ( pas de TVA)
&nbsp; Prestations : cablage informatique;Contrôle d'accès;Faux plafond;Fibre optique;Jardin privatif;Cuisine",-1,Rue Faux,https://immobilier.lefigaro.fr/annonces/annonce-47097728.html,2
9112.0,390.0, Paris 15ème (75),"Au coeur de la célèbre Tour Montparnasse, des bureaux à louer de 390m²&nbsp;
CARACTERISTIQUES DE L'OFFRE :
A toute proximité des transports
Une surface au 7ème étage&nbsp;
En bon état
De nombreuses possibilités d'aménagements : cloisonnés, mixte ou en open-space
Calmes et lumineux
Places de parking en sus
CONDITIONS : Type de bail : Bail dérogatoire de&nbsp;12 à 24 mois
Loyer bureaux : 280€/m²/an HT HC
Charges : 140€/m²/an
Disponibilité : Immédiate
&nbsp; Prestations : Ascenseur;Hôtesse d'accueil;Parking;Monte charge",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-44661794.html,1
12370.0,321.0, Paris 16ème (75),"Bonduelle Immobilier Commerces &amp; Bureaux vous propose ces très beaux bureaux d'une surface totale de 320,6 m2, située BOULEVARD EXELMANS, au 1er étage d'un immeuble moderne à vocation professionnelle. Entrée/accueil, Espace cafétéria, 4 toilettes, local technique. 2 grands open space (possibilité de cloisonner pour créer des bureaux indépendants). Idéalement située au PIED DU MÉTRO EXELMANS (L9), à proximité de nombreux commerces. Nombreuses possibilités d'aménagement/cloisonnement.

 

Loyer annuel : <button>contactez l’annonceur</button>,80€ HT HC/an soit 10 633,23€ HT HC/mois. Charges annuel : 20 839€ HT/an soit 1 736,58…",2,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-42399645.html,1
28476.0,551.0, Paris 8ème (75),"Consult'im vous propose au Métro Liège à proximité de la gare Saint-Lazare, dans un immeuble moderne à louer une surface de bureaux non divisibles au 3ème étage avec une belle hauteur sous plafond, composée de plateaux fonctionnels et lumineux, open spaces, salles de réunion, cuisine et possibilité de parkings supplémentaires au sous-sol.&nbsp;
Hall d'accueil, contrôle d'accès sécurisé par badge, interphone, duplex d'ascenseurs, monte-charge, escalier de service, éclairage par pavés LED, goulottes périphériques, climatisation double flux.&nbsp;
Places de parking en sus.
Bail commercial : 3/6/9 ans - Dis…",-1,Inconnu,https://immobilier.lefigaro.fr/annonces/annonce-43637428.html,2
